Symbol,Call/Put,Expiration,Strike Price,Volume,Matched,Routed,Bid Size,Bid Price,Ask Size,Ask Price,Last Price
ARE,C,2025-11-21,70.0000,1,1,0,0,0.0,0,0.0,0.0500
ARE,P,2028-01-21,82.5000,1,1,0,0,0.0,0,0.0,34.6500
COP,P,2025-12-19,82.5000,1,1,0,0,0.0,0,0.0,1.1100
COST,C,2025-12-26,885.0000,1,1,0,0,0.0,0,0.0,51.6900
CRCL,C,2025-12-12,111.0000,1,1,0,0,0.0,0,0.0,3.1000
APEI,C,2025-11-21,30.0000,1,1,0,0,0.0,0,0.0,4.7000
CRWD,C,2025-11-21,640.0000,1,1,0,0,0.0,0,0.0,0.3500
SPXW,C,2025-12-02,6890.0000,1,1,0,0,0.0,0,0.0,64.6500
CRCL,C,2026-01-16,175.0000,1,1,0,0,0.0,0,0.0,2.0200
CRMG,C,2026-06-18,14.0000,1,1,0,0,0.0,0,0.0,2.2700
CRMG,C,2026-03-20,15.0000,1,1,0,0,0.0,0,0.0,1.6700
APPX,P,2025-12-19,30.6700,1,1,0,0,0.0,0,0.0,5.2000
APPX,C,2026-03-20,35.0000,1,1,0,0,0.0,0,0.0,7.3000
SYM,P,2025-11-21,45.0000,1,1,0,0,0.0,0,0.0,0.0500
CRUS,C,2025-11-21,115.0000,1,1,0,0,0.0,0,0.0,7.5700
SPXW,C,2025-12-03,6910.0000,1,1,0,0,0.0,0,0.0,60.7100
CRCL,C,2025-12-12,116.0000,1,1,0,0,0.0,0,0.0,2.3900
CRUS,C,2025-12-19,95.0000,1,1,0,0,0.0,0,0.0,28.1100
COIN,C,2026-05-15,330.0000,1,1,0,0,0.0,0,0.0,48.0000
CRUS,P,2025-12-19,110.0000,1,1,0,0,0.0,0,0.0,1.7000
CRUS,C,2025-12-19,90.0000,1,1,0,0,0.0,0,0.0,32.9600
CRWV,P,2025-11-21,121.0000,1,1,0,0,0.0,0,0.0,33.5000
COIN,C,2026-03-20,300.0000,1,1,0,0,0.0,0,0.0,48.6700
COIN,C,2026-01-16,220.0000,1,1,0,0,0.0,0,0.0,94.6500
ASC,C,2026-04-17,10.0000,1,1,0,0,0.0,0,0.0,3.3000
CRCL,C,2025-11-21,127.0000,1,1,0,0,0.0,0,0.0,2.6300
ASR,P,2025-11-21,270.0000,1,1,0,0,0.0,0,0.0,4.6700
ASR,P,2025-11-21,280.0000,1,1,0,0,0.0,0,0.0,5.3400
COIN,P,2025-12-12,280.0000,1,1,0,0,0.0,0,0.0,10.2900
ASR,P,2026-03-20,270.0000,1,1,0,0,0.0,0,0.0,9.9000
AR,C,2025-12-05,35.0000,1,1,0,0,0.0,0,0.0,1.1900
COIN,P,2025-11-14,402.5000,1,1,0,0,0.0,0,0.0,98.6900
AR,C,2025-11-28,35.0000,1,1,0,0,0.0,0,0.0,0.9500
AR,C,2025-11-28,34.0000,1,1,0,0,0.0,0,0.0,1.6700
COIN,C,2026-06-18,360.0000,1,1,0,0,0.0,0,0.0,45.0000
CRCL,C,2025-11-28,157.5000,1,1,0,0,0.0,0,0.0,2.1300
CRCL,C,2025-12-12,160.0000,1,1,0,0,0.0,0,0.0,1.3700
CRWV,P,2026-12-18,70.0000,1,1,0,0,0.0,0,0.0,18.1800
SPXW,C,2025-12-10,6760.0000,1,1,0,0,0.0,0,0.0,178.9700
AR,C,2025-12-19,37.0000,1,1,0,0,0.0,0,0.0,0.9500
AR,C,2026-02-20,30.0000,1,1,0,0,0.0,0,0.0,6.2300
SPXW,C,2025-12-31,6885.0000,1,1,0,0,0.0,0,0.0,144.2800
AR,C,2026-03-20,40.0000,1,1,0,0,0.0,0,0.0,1.6000
SNDK,C,2025-12-19,180.0000,1,1,0,0,0.0,0,0.0,102.9200
AR,C,2026-03-20,35.0000,1,1,0,0,0.0,0,0.0,3.4000
CNC,P,2025-11-14,22.0000,1,1,0,0,0.0,0,0.0,0.0100
COIN,C,2025-11-21,377.5000,1,1,0,0,0.0,0,0.0,0.7500
COIN,C,2026-12-18,300.0000,1,1,0,0,0.0,0,0.0,87.6500
CNC,C,2025-11-28,37.0000,1,1,0,0,0.0,0,0.0,1.2200
CRCL,P,2025-12-26,85.0000,1,1,0,0,0.0,0,0.0,8.0000
CRCL,C,2026-12-18,390.0000,1,1,0,0,0.0,0,0.0,6.1500
CRCL,C,2025-12-05,87.0000,1,1,0,0,0.0,0,0.0,8.5000
AR,C,2026-01-16,36.0000,1,1,0,0,0.0,0,0.0,2.0200
AR,C,2025-11-14,24.0000,1,1,0,0,0.0,0,0.0,10.7300
ATRO,C,2026-01-16,45.0000,1,1,0,0,0.0,0,0.0,5.5300
ATRO,C,2026-03-20,50.0000,1,1,0,0,0.0,0,0.0,4.9800
CNC,C,2025-12-19,30.0000,1,1,0,0,0.0,0,0.0,6.8800
CRCL,C,2026-04-17,170.0000,1,1,0,0,0.0,0,0.0,5.3500
APO,P,2025-11-21,105.0000,1,1,0,0,0.0,0,0.0,0.0500
CNC,P,2026-03-20,32.5000,1,1,0,0,0.0,0,0.0,2.2300
APO,C,2025-12-19,140.0000,1,1,0,0,0.0,0,0.0,3.5000
CNC,C,2026-03-20,40.0000,1,1,0,0,0.0,0,0.0,3.1800
CRCL,C,2025-12-12,119.0000,1,1,0,0,0.0,0,0.0,2.4900
APO,C,2025-11-28,142.0000,1,1,0,0,0.0,0,0.0,1.3000
APO,C,2025-11-14,110.0000,1,1,0,0,0.0,0,0.0,25.3400
APO,C,2025-12-19,125.0000,1,1,0,0,0.0,0,0.0,12.9800
CRCL,C,2025-12-26,170.0000,1,1,0,0,0.0,0,0.0,1.0100
APO,P,2025-12-19,115.0000,1,1,0,0,0.0,0,0.0,0.9700
CNC,C,2025-12-05,28.0000,1,1,0,0,0.0,0,0.0,7.8000
SPXW,C,2025-11-21,6785.0000,1,1,0,0,0.0,0,0.0,105.2800
COST,P,2026-01-16,500.0000,1,1,0,0,0.0,0,0.0,0.3100
SQQQ,C,2026-03-20,12.0000,1,1,0,0,0.0,0,0.0,2.8500
APO,C,2026-01-16,130.0000,1,1,0,0,0.0,0,0.0,11.5300
CRCL,C,2025-12-12,150.0000,1,1,0,0,0.0,0,0.0,1.4400
CRWV,C,2026-07-17,125.0000,1,1,0,0,0.0,0,0.0,14.5000
SPXW,C,2026-01-02,6640.0000,1,1,0,0,0.0,0,0.0,314.3200
SYM,P,2025-11-21,64.0000,1,1,0,0,0.0,0,0.0,4.9000
SNDK,C,2025-11-14,129.0000,1,1,0,0,0.0,0,0.0,148.9500
SPXW,C,2025-11-26,6720.0000,1,1,0,0,0.0,0,0.0,162.0400
CRM,C,2025-12-05,240.0000,1,1,0,0,0.0,0,0.0,14.8200
CRWV,C,2025-11-28,130.0000,1,1,0,0,0.0,0,0.0,0.2300
CRWV,C,2025-12-26,110.0000,1,1,0,0,0.0,0,0.0,3.7500
ASTS,C,2025-12-26,82.0000,1,1,0,0,0.0,0,0.0,4.2500
ASTS,C,2025-12-26,80.0000,1,1,0,0,0.0,0,0.0,4.5000
CRCL,C,2026-03-20,80.0000,1,1,0,0,0.0,0,0.0,22.4300
COIN,P,2025-12-05,310.0000,1,1,0,0,0.0,0,0.0,20.7500
CRWV,C,2025-11-28,131.0000,1,1,0,0,0.0,0,0.0,0.1500
SPOT,C,2025-11-28,740.0000,1,1,0,0,0.0,0,0.0,0.7600
CNC,C,2025-11-28,38.0000,1,1,0,0,0.0,0,0.0,0.7300
ASTS,C,2025-11-21,84.0000,1,1,0,0,0.0,0,0.0,1.1500
SPXW,P,2025-12-31,6605.0000,1,1,0,0,0.0,0,0.0,68.7700
CRCL,P,2025-11-28,72.0000,1,1,0,0,0.0,0,0.0,0.8500
CNC,C,2025-11-28,36.5000,1,1,0,0,0.0,0,0.0,1.2200
ASTS,C,2025-11-28,73.0000,1,1,0,0,0.0,0,0.0,3.2000
CRCL,P,2025-12-19,155.0000,1,1,0,0,0.0,0,0.0,64.6800
SPXW,C,2026-01-02,6850.0000,1,1,0,0,0.0,0,0.0,171.3000
ASTS,C,2027-01-15,135.0000,1,1,0,0,0.0,0,0.0,15.5000
ASTS,C,2025-11-28,94.0000,1,1,0,0,0.0,0,0.0,0.5000
SPXW,C,2025-12-05,6425.0000,1,1,0,0,0.0,0,0.0,452.6600
CNC,P,2025-11-21,36.5000,1,1,0,0,0.0,0,0.0,0.9900
CRCL,P,2025-11-14,111.0000,1,1,0,0,0.0,0,0.0,22.9600
SPXW,C,2025-11-21,5275.0000,1,1,0,0,0.0,0,0.0,1582.5500
SPXW,C,2025-11-21,5400.0000,1,1,0,0,0.0,0,0.0,1457.8300
SPXW,C,2025-11-21,6345.0000,1,1,0,0,0.0,0,0.0,506.0700
SPXW,C,2025-11-18,6735.0000,1,1,0,0,0.0,0,0.0,127.9300
CNC,P,2025-11-28,34.5000,1,1,0,0,0.0,0,0.0,0.5400
CRCL,C,2025-12-12,125.0000,1,1,0,0,0.0,0,0.0,2.1900
COIN,C,2026-02-20,420.0000,1,1,0,0,0.0,0,0.0,11.9500
ASTS,P,2026-02-20,80.0000,1,1,0,0,0.0,0,0.0,23.3200
ASTS,C,2026-06-18,80.0000,1,1,0,0,0.0,0,0.0,16.2300
CNC,C,2026-03-20,27.5000,1,1,0,0,0.0,0,0.0,9.5000
COMM,C,2025-12-19,18.0000,1,1,0,0,0.0,0,0.0,0.8000
SPXW,C,2025-11-14,6545.0000,1,1,0,0,0.0,0,0.0,315.0500
CRML,P,2025-11-21,11.0000,1,1,0,0,0.0,0,0.0,1.4800
SPXW,C,2025-12-12,6970.0000,1,1,0,0,0.0,0,0.0,67.4000
SPXW,C,2025-11-19,6610.0000,1,1,0,0,0.0,0,0.0,246.3900
CRWV,P,2028-01-21,100.0000,1,1,0,0,0.0,0,0.0,44.5000
COMM,C,2026-01-16,15.0000,1,1,0,0,0.0,0,0.0,3.1100
CRWD,C,2027-06-17,750.0000,1,1,0,0,0.0,0,0.0,76.7600
COMM,C,2025-12-19,15.0000,1,1,0,0,0.0,0,0.0,2.7500
ASTS,P,2026-02-20,45.0000,1,1,0,0,0.0,0,0.0,3.2700
COIN,C,2025-11-28,362.5000,1,1,0,0,0.0,0,0.0,2.4000
CORZ,C,2025-11-14,10.5000,1,1,0,0,0.0,0,0.0,6.4000
ASTS,C,2027-01-15,60.0000,1,1,0,0,0.0,0,0.0,32.4700
CRCL,C,2025-11-21,102.0000,1,1,0,0,0.0,0,0.0,1.8000
ASTS,P,2026-01-16,47.0000,1,1,0,0,0.0,0,0.0,2.8600
ASTS,P,2026-01-16,48.0000,1,1,0,0,0.0,0,0.0,3.1000
ASTS,P,2025-12-19,35.0000,1,1,0,0,0.0,0,0.0,0.2700
COMM,C,2026-01-16,17.0000,1,1,0,0,0.0,0,0.0,1.6100
CRWV,C,2025-12-26,132.0000,1,1,0,0,0.0,0,0.0,1.9000
CRUS,C,2025-11-21,105.0000,1,1,0,0,0.0,0,0.0,16.7200
ASTS,P,2026-01-16,40.0000,1,1,0,0,0.0,0,0.0,1.3900
COMM,C,2026-02-20,18.0000,1,1,0,0,0.0,0,0.0,1.8000
COMM,C,2025-11-21,16.5000,1,1,0,0,0.0,0,0.0,1.3000
ASTS,C,2025-12-26,83.0000,1,1,0,0,0.0,0,0.0,4.2000
ASTS,P,2025-12-19,43.0000,1,1,0,0,0.0,0,0.0,0.8500
CRWV,P,2026-06-18,100.0000,1,1,0,0,0.0,0,0.0,29.2200
ASTS,C,2025-11-21,45.0000,1,1,0,0,0.0,0,0.0,24.3700
ASTS,C,2025-12-19,31.0000,1,1,0,0,0.0,0,0.0,34.3800
CNQ,C,2026-01-16,45.0000,1,1,0,0,0.0,0,0.0,0.0500
ASTS,P,2025-11-28,76.0000,1,1,0,0,0.0,0,0.0,10.0200
CRCL,C,2025-11-28,121.0000,1,1,0,0,0.0,0,0.0,2.4500
CRWV,P,2026-01-16,37.5000,1,1,0,0,0.0,0,0.0,0.3400
ASTS,C,2025-12-12,45.0000,1,1,0,0,0.0,0,0.0,20.8500
ASTS,P,2027-12-17,70.0000,1,1,0,0,0.0,0,0.0,33.5000
CSIQ,C,2025-12-19,35.0000,1,1,0,0,0.0,0,0.0,3.0000
ASTS,C,2025-12-05,110.0000,1,1,0,0,0.0,0,0.0,0.4200
CSIQ,C,2025-12-19,30.0000,1,1,0,0,0.0,0,0.0,4.5000
SNDK,P,2026-03-20,290.0000,1,1,0,0,0.0,0,0.0,75.4800
CSIQ,P,2025-12-19,20.0000,1,1,0,0,0.0,0,0.0,0.5800
ASTS,C,2025-12-26,105.0000,1,1,0,0,0.0,0,0.0,1.6600
SNDK,P,2026-01-16,220.0000,1,1,0,0,0.0,0,0.0,20.4800
ASTS,P,2025-11-21,85.0000,1,1,0,0,0.0,0,0.0,17.3100
ASTS,P,2025-11-28,43.5000,1,1,0,0,0.0,0,0.0,0.3000
ASTS,P,2025-11-28,67.0000,1,1,0,0,0.0,0,0.0,4.5100
CSIQ,C,2027-12-17,20.0000,1,1,0,0,0.0,0,0.0,13.7000
CRCL,C,2025-12-05,97.0000,1,1,0,0,0.0,0,0.0,4.6900
ASTS,C,2025-12-26,55.0000,1,1,0,0,0.0,0,0.0,15.3100
ASTS,C,2025-11-14,48.5000,1,1,0,0,0.0,0,0.0,16.5100
CSIQ,P,2026-05-15,12.0000,1,1,0,0,0.0,0,0.0,1.8000
SPXW,C,2025-11-13,6615.0000,1,1,0,0,0.0,0,0.0,232.0800
QBTS,C,2028-01-21,45.0000,1,1,0,0,0.0,0,0.0,14.8000
CAVA,C,2025-11-14,67.0000,1,1,0,0,0.0,0,0.0,0.2700
CLF,P,2025-11-14,12.0000,1,1,0,0,0.0,0,0.0,1.3800
CLS,P,2025-12-12,290.0000,1,1,0,0,0.0,0,0.0,10.0900
CIFR,C,2025-11-21,12.0000,1,1,0,0,0.0,0,0.0,5.3000
QBTS,P,2025-11-14,31.0000,1,1,0,0,0.0,0,0.0,4.1200
QBTS,P,2025-11-28,30.0000,1,1,0,0,0.0,0,0.0,4.3400
ASTS,C,2025-11-14,88.0000,1,1,0,0,0.0,0,0.0,0.0500
CELH,C,2026-01-16,30.0000,1,1,0,0,0.0,0,0.0,14.7200
ASTS,C,2025-11-14,89.0000,1,1,0,0,0.0,0,0.0,0.0700
QBTS,P,2025-11-14,24.5000,1,1,0,0,0.0,0,0.0,0.2400
CELH,C,2025-11-14,60.0000,1,1,0,0,0.0,0,0.0,0.0300
QBTS,C,2025-11-21,20.0000,1,1,0,0,0.0,0,0.0,8.5500
QBTS,C,2026-01-16,60.0000,1,1,0,0,0.0,0,0.0,0.5000
BX,P,2025-11-14,140.0000,1,1,0,0,0.0,0,0.0,0.3400
QBTS,C,2026-06-18,27.0000,1,1,0,0,0.0,0,0.0,9.1200
QBTS,C,2025-11-21,25.0000,1,1,0,0,0.0,0,0.0,3.2700
QBTS,C,2025-12-05,23.5000,1,1,0,0,0.0,0,0.0,6.1600
QBTS,P,2026-04-17,11.0000,1,1,0,0,0.0,0,0.0,0.5600
SMR,C,2026-01-16,25.0000,1,1,0,0,0.0,0,0.0,4.8000
CLF,C,2025-11-28,24.0000,1,1,0,0,0.0,0,0.0,0.0900
SNDK,P,2025-11-14,108.0000,1,1,0,0,0.0,0,0.0,0.1300
CLF,P,2025-11-14,7.5000,1,1,0,0,0.0,0,0.0,0.2700
QBTS,C,2025-12-05,28.0000,1,1,0,0,0.0,0,0.0,3.4600
QBTS,P,2026-01-16,24.0000,1,1,0,0,0.0,0,0.0,3.0000
BYND,C,2025-12-05,5.5000,1,1,0,0,0.0,0,0.0,0.0200
SMR,C,2028-01-21,45.0000,1,1,0,0,0.0,0,0.0,11.5300
ASTS,C,2025-11-28,95.0000,1,1,0,0,0.0,0,0.0,0.2900
QBTS,C,2025-12-05,38.5000,1,1,0,0,0.0,0,0.0,0.5000
QBTS,C,2025-11-14,17.0000,1,1,0,0,0.0,0,0.0,10.4900
QBTS,P,2025-12-05,20.0000,1,1,0,0,0.0,0,0.0,0.3600
CIEN,C,2025-12-12,207.5000,1,1,0,0,0.0,0,0.0,19.8500
QBTS,C,2025-11-21,35.5000,1,1,0,0,0.0,0,0.0,0.2700
SOXL,C,2025-12-26,46.5000,1,1,0,0,0.0,0,0.0,4.9500
CELH,C,2025-11-14,40.0000,1,1,0,0,0.0,0,0.0,5.0200
QBTS,P,2026-01-16,27.0000,1,1,0,0,0.0,0,0.0,4.5000
COST,C,2026-03-20,960.0000,1,1,0,0,0.0,0,0.0,40.0000
CIEN,C,2025-11-21,240.0000,1,1,0,0,0.0,0,0.0,0.9800
BTC,P,2026-01-16,54.0000,1,1,0,0,0.0,0,0.0,9.2200
QBTS,P,2026-01-16,11.0000,1,1,0,0,0.0,0,0.0,0.1300
QBTS,C,2025-12-12,29.5000,1,1,0,0,0.0,0,0.0,3.0700
CACI,C,2025-11-21,540.0000,1,1,0,0,0.0,0,0.0,52.1100
QBTS,C,2025-11-14,33.5000,1,1,0,0,0.0,0,0.0,0.2000
SPXW,C,2025-11-13,6575.0000,1,1,0,0,0.0,0,0.0,277.1900
QBTS,P,2026-02-20,23.0000,1,1,0,0,0.0,0,0.0,3.2500
COIN,C,2025-12-26,300.0000,1,1,0,0,0.0,0,0.0,28.0000
CLF,C,2025-12-05,22.0000,1,1,0,0,0.0,0,0.0,0.0500
QBTS,P,2028-01-21,3.0000,1,1,0,0,0.0,0,0.0,0.5200
QBTS,P,2025-12-12,41.0000,1,1,0,0,0.0,0,0.0,13.0300
CI,P,2026-01-16,210.0000,1,1,0,0,0.0,0,0.0,0.9100
QBTS,C,2025-11-21,24.0000,1,1,0,0,0.0,0,0.0,3.7000
QBTS,P,2028-01-21,37.0000,1,1,0,0,0.0,0,0.0,21.1400
COIN,P,2025-12-05,245.0000,1,1,0,0,0.0,0,0.0,2.1900
CLF,C,2025-12-05,12.5000,1,1,0,0,0.0,0,0.0,0.2100
COST,C,2026-12-18,1000.0000,1,1,0,0,0.0,0,0.0,75.0600
QBTS,P,2026-02-20,29.0000,1,1,0,0,0.0,0,0.0,6.7200
ASTS,C,2026-02-20,65.0000,1,1,0,0,0.0,0,0.0,16.3200
QBTS,C,2025-11-28,21.0000,1,1,0,0,0.0,0,0.0,6.5700
QBTS,C,2025-11-21,23.0000,1,1,0,0,0.0,0,0.0,4.9600
CMG,C,2025-11-28,37.0000,1,1,0,0,0.0,0,0.0,0.0400
CHTR,P,2026-06-18,200.0000,1,1,0,0,0.0,0,0.0,25.4800
COP,C,2025-12-19,100.0000,1,1,0,0,0.0,0,0.0,0.4900
ASTS,P,2026-03-20,47.0000,1,1,0,0,0.0,0,0.0,5.1400
CLSK,C,2025-12-12,16.0000,1,1,0,0,0.0,0,0.0,0.6600
BTU,P,2026-04-17,15.0000,1,1,0,0,0.0,0,0.0,0.2800
QBTS,C,2025-11-14,25.5000,1,1,0,0,0.0,0,0.0,3.7200
QBTS,P,2025-11-14,41.0000,1,1,0,0,0.0,0,0.0,12.2300
QBTS,C,2026-04-17,23.0000,1,1,0,0,0.0,0,0.0,9.2800
QBTS,C,2025-12-19,24.0000,1,1,0,0,0.0,0,0.0,5.2300
STZ,C,2025-11-14,80.0000,1,1,0,0,0.0,0,0.0,51.2100
QBTS,P,2025-12-19,30.0000,1,1,0,0,0.0,0,0.0,5.3000
CRCL,P,2025-12-05,95.0000,1,1,0,0,0.0,0,0.0,10.2400
CRWV,C,2026-06-18,250.0000,1,1,0,0,0.0,0,0.0,2.9900
CSIQ,C,2027-01-15,20.0000,1,1,0,0,0.0,0,0.0,12.5500
QBTS,C,2025-11-21,15.0000,1,1,0,0,0.0,0,0.0,12.8200
BTU,C,2025-12-12,34.0000,1,1,0,0,0.0,0,0.0,0.9400
SPXW,C,2026-01-09,7000.0000,1,1,0,0,0.0,0,0.0,100.1200
QBTS,C,2025-11-14,14.0000,1,1,0,0,0.0,0,0.0,13.4500
QBTS,C,2025-11-14,25.0000,1,1,0,0,0.0,0,0.0,4.1900
ASTS,C,2026-02-20,95.0000,1,1,0,0,0.0,0,0.0,6.4100
QBTS,C,2025-11-28,45.0000,1,1,0,0,0.0,0,0.0,0.1500
QBTS,C,2025-12-26,28.5000,1,1,0,0,0.0,0,0.0,3.3900
QBTS,C,2025-12-12,32.0000,1,1,0,0,0.0,0,0.0,1.7900
COIN,C,2025-11-28,420.0000,1,1,0,0,0.0,0,0.0,0.6700
QBTS,C,2025-11-14,48.0000,1,1,0,0,0.0,0,0.0,0.0300
CSIQ,C,2026-05-15,40.0000,1,1,0,0,0.0,0,0.0,5.5400
PSA,P,2025-12-19,270.0000,1,1,0,0,0.0,0,0.0,5.6000
CRWV,C,2026-03-20,65.0000,1,1,0,0,0.0,0,0.0,34.0000
PSA,P,2025-12-19,260.0000,1,1,0,0,0.0,0,0.0,2.6500
RAL,C,2026-05-15,50.0000,1,1,0,0,0.0,0,0.0,4.7900
ASTS,P,2025-11-21,78.0000,1,1,0,0,0.0,0,0.0,14.0300
ASTS,P,2025-11-14,49.5000,1,1,0,0,0.0,0,0.0,0.1400
BTI,C,2026-01-16,50.0000,1,1,0,0,0.0,0,0.0,6.6100
CIEN,C,2025-11-21,190.0000,1,1,0,0,0.0,0,0.0,21.0000
BRKB,P,2026-01-16,500.0000,1,1,0,0,0.0,0,0.0,9.2200
ASTS,C,2025-12-26,74.0000,1,1,0,0,0.0,0,0.0,7.6700
QBTS,C,2025-12-05,26.0000,1,1,0,0,0.0,0,0.0,3.5900
PINS,P,2026-01-16,27.0000,1,1,0,0,0.0,0,0.0,1.6400
QBTS,P,2025-11-28,19.0000,1,1,0,0,0.0,0,0.0,0.1200
CRWV,C,2027-06-17,85.0000,1,1,0,0,0.0,0,0.0,41.8500
QBTS,C,2025-12-05,25.0000,1,1,0,0,0.0,0,0.0,5.4000
QBTS,C,2025-11-28,23.0000,1,1,0,0,0.0,0,0.0,5.7800
CLOV,P,2025-11-28,2.0000,1,1,0,0,0.0,0,0.0,0.0400
CSIQ,C,2025-11-14,31.5000,1,1,0,0,0.0,0,0.0,1.5000
QBTS,C,2025-12-12,30.0000,1,1,0,0,0.0,0,0.0,3.0400
QBTS,P,2025-12-12,26.0000,1,1,0,0,0.0,0,0.0,2.5700
ASTS,P,2025-11-21,86.5000,1,1,0,0,0.0,0,0.0,21.8200
QBTS,C,2025-12-26,31.5000,1,1,0,0,0.0,0,0.0,3.2600
PINS,P,2027-12-17,23.0000,1,1,0,0,0.0,0,0.0,4.1500
PINS,C,2025-12-19,32.0000,1,1,0,0,0.0,0,0.0,0.2900
CRM,P,2025-11-28,240.0000,1,1,0,0,0.0,0,0.0,3.5000
ASTS,C,2025-11-21,97.0000,1,1,0,0,0.0,0,0.0,0.1700
QBTS,P,2025-12-26,22.5000,1,1,0,0,0.0,0,0.0,1.6300
SPXW,C,2026-01-30,6650.0000,1,1,0,0,0.0,0,0.0,360.3900
C,P,2025-12-12,97.0000,1,1,0,0,0.0,0,0.0,1.3000
CMG,P,2026-09-18,27.5000,1,1,0,0,0.0,0,0.0,3.0500
SPXW,C,2025-11-13,5200.0000,1,1,0,0,0.0,0,0.0,0.0000
QBTS,C,2025-12-19,22.0000,1,1,0,0,0.0,0,0.0,6.9500
SPXW,C,2025-11-13,5500.0000,1,1,0,0,0.0,0,0.0,1347.8200
PINS,C,2025-12-12,29.0000,1,1,0,0,0.0,0,0.0,0.8800
QBTS,C,2025-12-05,23.0000,1,1,0,0,0.0,0,0.0,6.2200
CEG,P,2026-06-18,220.0000,1,1,0,0,0.0,0,0.0,7.4000
SPXW,C,2025-11-13,5300.0000,1,1,0,0,0.0,0,0.0,0.0000
CRWV,C,2028-01-21,145.0000,1,1,0,0,0.0,0,0.0,30.8700
PINS,P,2025-11-14,49.0000,1,1,0,0,0.0,0,0.0,21.5800
QBTS,P,2025-12-12,39.0000,1,1,0,0,0.0,0,0.0,11.1600
QBTS,P,2025-11-14,21.5000,1,1,0,0,0.0,0,0.0,0.0500
CROX,P,2026-03-20,55.0000,1,1,0,0,0.0,0,0.0,1.5100
CCCX,P,2026-01-16,12.5000,1,1,0,0,0.0,0,0.0,0.8200
QBTS,C,2025-11-14,21.0000,1,1,0,0,0.0,0,0.0,6.2400
SPXW,C,2025-12-31,7005.0000,1,1,0,0,0.0,0,0.0,79.6200
COST,C,2025-11-28,935.0000,1,1,0,0,0.0,0,0.0,7.4400
CEG,P,2026-01-16,300.0000,1,1,0,0,0.0,0,0.0,8.3900
QBTS,C,2025-11-28,34.0000,1,1,0,0,0.0,0,0.0,0.9500
PINS,C,2025-11-21,26.5000,1,1,0,0,0.0,0,0.0,1.5500
PINS,P,2025-11-14,28.0000,1,1,0,0,0.0,0,0.0,0.9200
PINS,C,2025-12-19,27.0000,1,1,0,0,0.0,0,0.0,1.5500
PINS,C,2026-02-20,25.0000,1,1,0,0,0.0,0,0.0,4.1700
BORR,C,2027-01-15,5.0000,1,1,0,0,0.0,0,0.0,0.8000
CAT,P,2025-11-21,555.0000,1,1,0,0,0.0,0,0.0,3.0600
PINS,C,2025-12-19,25.0000,1,1,0,0,0.0,0,0.0,2.8900
PENN,P,2025-11-21,14.5000,1,1,0,0,0.0,0,0.0,0.2000
SMR,C,2025-11-21,65.0000,1,1,0,0,0.0,0,0.0,0.0200
PENN,P,2025-11-28,14.5000,1,1,0,0,0.0,0,0.0,0.3400
BYND,C,2027-01-15,2.5000,1,1,0,0,0.0,0,0.0,0.5000
RAPP,C,2025-12-19,30.0000,1,1,0,0,0.0,0,0.0,1.3500
PRMB,C,2026-04-17,22.5000,1,1,0,0,0.0,0,0.0,0.6500
PINS,P,2025-12-05,26.0000,1,1,0,0,0.0,0,0.0,0.5700
PINS,C,2026-02-20,30.0000,1,1,0,0,0.0,0,0.0,2.0300
PM,C,2025-11-21,149.0000,1,1,0,0,0.0,0,0.0,8.2300
CONL,C,2025-11-28,34.0000,1,1,0,0,0.0,0,0.0,1.2700
PM,C,2026-01-16,180.0000,1,1,0,0,0.0,0,0.0,0.7500
CAT,P,2025-11-21,390.0000,1,1,0,0,0.0,0,0.0,0.4300
CLF,C,2025-12-26,14.0000,1,1,0,0,0.0,0,0.0,0.2100
PM,P,2026-12-18,125.0000,1,1,0,0,0.0,0,0.0,6.2000
PM,P,2026-06-18,160.0000,1,1,0,0,0.0,0,0.0,14.7000
PM,P,2025-12-19,140.0000,1,1,0,0,0.0,0,0.0,0.7800
PINS,C,2025-11-14,38.0000,1,1,0,0,0.0,0,0.0,0.0200
PM,C,2025-11-14,149.0000,1,1,0,0,0.0,0,0.0,7.7800
CPNG,C,2026-05-15,34.0000,1,1,0,0,0.0,0,0.0,1.3100
SPXW,C,2025-11-18,6725.0000,1,1,0,0,0.0,0,0.0,131.4100
PM,C,2025-12-05,160.0000,1,1,0,0,0.0,0,0.0,2.4100
PM,C,2025-11-14,157.5000,1,1,0,0,0.0,0,0.0,1.1900
CRM,P,2026-06-18,220.0000,1,1,0,0,0.0,0,0.0,15.6000
CAT,P,2025-11-14,395.0000,1,1,0,0,0.0,0,0.0,0.0300
PM,P,2025-11-21,155.0000,1,1,0,0,0.0,0,0.0,1.6500
CIEN,C,2025-11-14,195.0000,1,1,0,0,0.0,0,0.0,14.3000
ASTS,C,2025-11-28,84.0000,1,1,0,0,0.0,0,0.0,2.1600
PINS,P,2028-01-21,23.0000,1,1,0,0,0.0,0,0.0,4.3000
PINS,P,2025-11-14,48.0000,1,1,0,0,0.0,0,0.0,20.6800
PM,P,2025-11-21,152.5000,1,1,0,0,0.0,0,0.0,0.9000
ASTS,C,2025-11-14,83.0000,1,1,0,0,0.0,0,0.0,0.0700
CRWD,P,2025-12-19,410.0000,1,1,0,0,0.0,0,0.0,1.6600
